helpfulness_cat,neg,pos,CONTRADITON,ENTAILMENT,Subjective
1.0,0.099,0.24,0.4703850746154785,0.0498011149466037,0.6305555555555555
1.0,0.039,0.201,0.0161255318671464,0.0128701468929648,0.5607142857142857
1.0,0.176,0.175,0.0072890701703727,0.016334755346179,0.6881673881673881
1.0,0.044,0.161,0.4784818291664123,0.0111555764451622,0.4633523642219294
1.0,0.079,0.178,0.0102627910673618,0.0153957279399037,0.5714285714285714
1.0,0.142,0.161,0.3528630137443542,0.0379473231732845,0.5275462962962963
1.0,0.026,0.226,0.8589890003204346,0.0034803634043782,0.5634050128615347
1.0,0.037,0.2,0.0139962499961256,0.0768730863928794,0.5488888888888889
1.0,0.044,0.182,0.0332731120288372,0.0069938548840582,0.47407407407407415
0.0,0.062,0.081,0.2283084690570831,0.3357011079788208,0.4140277777777778
0.0,0.096,0.175,0.0559045672416687,0.1897632628679275,0.7036630036630037
1.0,0.084,0.123,0.0732779279351234,0.0996724739670753,0.592287784679089
1.0,0.086,0.204,0.0025880653411149,0.0040785311721265,0.630263157894737
1.0,0.064,0.101,0.0,0.0,0.5458867521367522
1.0,0.071,0.159,0.0476251728832721,0.0190637297928333,0.4294871794871794
1.0,0.112,0.095,0.0291304066777229,0.0235905926674604,0.5954678362573099
1.0,0.111,0.104,0.0171433612704277,0.0609885640442371,0.6
0.0,0.227,0.064,0.0105427503585815,0.0979010611772537,0.65625
0.0,0.038,0.131,0.4984035491943359,0.0468413308262825,0.35646258503401357
1.0,0.067,0.17,0.1899290829896927,0.0562427900731563,0.6051470588235294
1.0,0.057,0.16,0.0025875077117234,0.0084224566817283,0.6154761904761904
1.0,0.066,0.228,0.0217078756541013,0.0867566168308258,0.5845117845117846
1.0,0.008,0.178,0.0697100609540939,0.070196121931076,0.6110500610500611
0.0,0.116,0.159,0.1261283755302429,0.0613427907228469,0.5553571428571428
0.0,0.201,0.097,0.1940022408962249,0.0244653169065713,0.6378787878787878
0.0,0.131,0.152,0.0645269453525543,0.0399534031748771,0.5432359307359308
1.0,0.086,0.109,0.0122236926108598,0.0377214327454566,0.53125
1.0,0.023,0.21,0.0056837764568626,0.0559982731938362,0.5777310924369747
1.0,0.024,0.243,0.0061487699858844,0.2686525285243988,0.5964745670995671
1.0,0.041,0.167,0.652042806148529,0.0242444407194852,0.574404761904762
1.0,0.026,0.419,0.0007095761829987,0.0036710223648697,0.6271428571428571
1.0,0.022,0.371,0.0355314314365386,0.0093993628397583,0.6565624999999999
1.0,0.068,0.187,0.0659791380167007,0.0267941299825906,0.7907407407407407
1.0,0.0,0.246,0.002726049395278,0.1823871284723281,0.6851190476190476
1.0,0.029,0.273,0.2239415198564529,0.0325093418359756,0.6376923076923077
1.0,0.069,0.152,0.0140173649415373,0.3958638608455658,0.6898809523809524
1.0,0.087,0.23,0.0447002612054348,0.0094756297767162,0.5275000000000001
1.0,0.104,0.166,0.0,0.0,0.5530884995507636
1.0,0.068,0.268,0.0010914503363892,0.0326413549482822,0.5812499999999999
1.0,0.153,0.125,0.0617008581757545,0.0196150485426187,0.609063492063492
1.0,0.064,0.128,0.009532406926155,0.067558966577053,0.6177777777777779
1.0,0.055,0.219,0.0138830551877617,0.0024906045291572,0.5488445378151261
1.0,0.084,0.165,0.0132167087867856,0.0992704629898071,0.53581117295403
1.0,0.155,0.149,0.0083692763000726,0.0249383356422185,0.6125
1.0,0.141,0.128,0.0089348135516047,0.0106383021920919,0.5286706349206348
0.0,0.255,0.103,0.0336895212531089,0.0342135578393936,0.48373015873015873
1.0,0.292,0.085,0.0088880248367786,0.3518326580524444,0.7166666666666666
1.0,0.109,0.242,0.1030821725726127,0.0071410764940083,0.5197619047619048
1.0,0.028,0.249,0.0057652220129966,0.0795165225863456,0.48343915343915345
1.0,0.069,0.104,0.0336159951984882,0.0152272591367363,0.5023809523809524
1.0,0.065,0.105,0.0,0.0,0.5190512265512266
1.0,0.119,0.124,0.0169646851718425,0.2746918797492981,0.5167375886524821
1.0,0.085,0.079,0.0,0.0,0.42377084093951567
1.0,0.03,0.166,0.0017473687184974,0.3865123093128204,0.6777777777777778
1.0,0.017,0.157,0.0044622351415455,0.0095218680799007,0.5675416666666667
1.0,0.079,0.107,0.0,0.0,0.3697968177655679
1.0,0.043,0.085,0.1124504804611206,0.0150150377303361,0.49547619047619057
1.0,0.062,0.179,0.5814347267150879,0.0154027109965682,0.5314192343604107
1.0,0.013,0.143,0.0095744812861084,0.0216270647943019,0.4980952380952381
1.0,0.05,0.328,0.012244701385498,0.0253006257116794,0.5214912280701754
1.0,0.043,0.203,0.5024234056472778,0.0049849585629999,0.4138888888888889
1.0,0.078,0.264,0.0063851829618215,0.0422782897949218,0.542002442002442
1.0,0.037,0.252,0.0589281655848026,0.005621169693768,0.5220779220779221
1.0,0.094,0.119,0.0310001093894243,0.0032260972075164,0.4751131221719457
1.0,0.023,0.13,0.7706526517868042,0.0547135509550571,0.5465
1.0,0.049,0.124,0.0070820744149386,0.0484302304685115,0.555388471177945
1.0,0.122,0.179,0.0813743993639946,0.0064358031377196,0.5361111111111111
1.0,0.123,0.117,0.0022702012211084,0.0075263665057718,0.6130952380952381
1.0,0.23,0.096,0.0078327627852559,0.031608622521162,0.5277777777777778
1.0,0.055,0.172,0.2722032368183136,0.0515514723956584,0.59728453364817
1.0,0.072,0.211,0.1458892822265625,0.0112572303041815,0.7222222222222222
1.0,0.158,0.17,0.0355182737112045,0.1450211703777313,0.6625
1.0,0.088,0.15,0.3451054096221924,0.0504894107580184,0.5455938697318008
1.0,0.059,0.224,0.6468019485473633,0.0206023305654525,0.6605128205128205
1.0,0.041,0.266,0.0048044193536043,0.0106699429452419,0.6798039215686273
1.0,0.098,0.176,0.916586697101593,0.0124573707580566,0.845
1.0,0.023,0.196,0.0577288307249546,0.0294012166559696,0.5657407407407408
1.0,0.105,0.143,0.0083705745637416,0.0140407858416438,0.5198412698412699
1.0,0.061,0.253,0.0312210991978645,0.2887443602085113,0.6874493927125506
1.0,0.044,0.31,0.0047771208919584,0.0126346573233604,0.6370535714285713
1.0,0.032,0.151,0.0242470670491457,0.0310677886009216,0.5026315789473683
1.0,0.047,0.142,0.6111020445823669,0.0132072940468788,0.5325
1.0,0.064,0.098,0.0,0.0,0.43076190476190473
1.0,0.017,0.311,0.0353239625692367,0.0202317163348197,0.6356398809523808
1.0,0.184,0.163,0.0649196431040763,0.0233323778957128,0.696969696969697
1.0,0.089,0.213,0.0,0.0,0.5928899572649573
1.0,0.0,0.296,0.0016518085030838,0.0066626500338315,0.49375
1.0,0.024,0.246,0.0057026869617402,0.0177629422396421,0.63125
1.0,0.023,0.363,0.0495261028409004,0.0125351566821336,0.54
1.0,0.058,0.09,0.008074696175754,0.0725110545754432,0.3633333333333333
1.0,0.0,0.357,0.0109364446252584,0.2013363987207412,0.6675438596491228
0.0,0.072,0.163,0.0120262801647186,0.0018902526935562,0.38999999999999996
0.0,0.266,0.14,0.854814350605011,0.0188058074563741,0.7100694444444445
1.0,0.12,0.21,0.0054573635570704,0.5840163826942444,0.725
1.0,0.16,0.116,0.0744364708662033,0.0057807294651865,0.6628205128205129
1.0,0.165,0.321,0.1507025212049484,0.0663364306092262,0.7472222222222222
1.0,0.025,0.193,0.0170644950121641,0.0490177795290946,0.5970238095238096
1.0,0.0,0.277,0.0397379100322723,0.0191954933106899,0.6145833333333334
1.0,0.079,0.327,0.5199291706085205,0.0167220961302518,0.5299999999999999
1.0,0.105,0.204,0.2308243215084076,0.0550430305302143,0.6045502645502645
1.0,0.163,0.173,0.0025564020033925,0.3933560252189636,0.34
1.0,0.071,0.309,0.1157694086432457,0.0071055125445127,0.53
1.0,0.081,0.228,0.1979567259550094,0.030672738328576,0.5756410256410256
1.0,0.061,0.118,0.0109810959547758,0.0216385275125503,0.6057416267942584
0.0,0.253,0.091,0.0214690845459699,0.0279609262943267,0.6220496894409938
0.0,0.216,0.039,0.0036127485800534,0.0231026951223611,0.462962962962963
0.0,0.135,0.19,0.927419662475586,0.0048492550849914,0.6340740740740741
0.0,0.055,0.13,0.1773204952478408,0.017440790310502,0.5047979797979798
0.0,0.087,0.132,0.3096573948860168,0.032827965915203,0.36375
1.0,0.072,0.157,0.0102236503735184,0.0523633733391761,0.5910151515151515
1.0,0.032,0.35,0.006836709100753,0.0271795764565467,0.6833333333333333
1.0,0.231,0.154,0.1226307824254036,0.0458195842802524,0.49875886524822693
1.0,0.18,0.056,0.2068509608507156,0.3155087828636169,0.4662003968253969
1.0,0.066,0.19,0.0370431132614612,0.0044128713198006,0.5145833333333334
1.0,0.036,0.315,0.541019856929779,0.0184426829218864,0.7547619047619047
1.0,0.0,0.212,0.0119152460247278,0.0289612133055925,0.6
1.0,0.056,0.227,0.0021242022048681,0.0502791963517665,0.5766666666666667
1.0,0.058,0.155,0.0,0.0,0.5704872534872535
1.0,0.039,0.154,0.0077201151289045,0.0059950859285891,0.6146153846153847
1.0,0.069,0.184,0.2073213458061218,0.004482349846512,0.5365546218487395
0.0,0.043,0.193,0.1195132881402969,0.058362565934658,0.5458874458874459
1.0,0.049,0.164,0.1448007076978683,0.0385406091809272,0.46238095238095234
1.0,0.044,0.129,0.1618231385946273,0.05946721509099,0.36595044521873793
1.0,0.077,0.251,0.0531303808093071,0.0030362727120518,0.5777777777777777
1.0,0.085,0.251,0.0447402596473693,0.0127798980101943,0.4557692307692307
1.0,0.029,0.267,0.0212083738297224,0.0333664752542972,0.5803921568627451
1.0,0.016,0.262,0.1420390456914901,0.0314033515751361,0.45087719298245615
1.0,0.071,0.203,0.0,0.0,0.4800270143293398
1.0,0.042,0.194,0.0993058457970619,0.0755977630615234,0.5323891625615764
1.0,0.042,0.241,0.1127102449536323,0.2083215564489364,0.3675
0.0,0.089,0.144,0.0471689440310001,0.0863029062747955,0.5535014005602241
0.0,0.229,0.181,0.0337916500866413,0.1141541078686714,0.6936
0.0,0.108,0.159,0.0220458302646875,0.1035994514822959,0.4961538461538461
0.0,0.0,0.244,0.118385337293148,0.1293557286262512,0.4511111111111111
0.0,0.148,0.063,0.1538233309984207,0.007629819214344,0.6034722222222222
0.0,0.246,0.108,0.0804769098758697,0.0052115968428552,0.42321428571428577
0.0,0.297,0.188,0.030465705320239,0.1180851906538009,0.7712121212121211
0.0,0.063,0.286,0.0064718201756477,0.0016624567797407,0.5166666666666667
0.0,0.129,0.075,0.0267658624798059,0.0399073027074337,0.43593750000000003
0.0,0.161,0.181,0.0194482188671827,0.0437672324478626,0.41041666666666665
0.0,0.093,0.137,0.0,0.0,0.559297052154195
0.0,0.066,0.231,0.8219817280769348,0.0094107836484909,0.5629629629629629
0.0,0.076,0.068,0.0753223299980163,0.01363783236593,0.5577380952380953
0.0,0.089,0.21,0.175822451710701,0.1206978410482406,0.5858878968253968
0.0,0.084,0.22,0.014879441820085,0.0111419279128313,0.6543859649122807
1.0,0.06,0.143,0.0266805216670036,0.004212690051645,0.46314393939393933
0.0,0.0,0.362,0.1041984632611274,0.0099695771932601,0.5722222222222222
0.0,0.073,0.255,0.181613802909851,0.0029074528720229,0.6761904761904763
0.0,0.107,0.116,0.0548537001013755,0.0380959585309028,0.5339285714285716
0.0,0.106,0.147,0.1097216755151748,0.3378156125545501,0.478125
0.0,0.087,0.133,0.0657020062208175,0.0595877431333065,0.42500000000000004
0.0,0.145,0.128,0.210671067237854,0.0404407866299152,0.5096341991341992
0.0,0.09,0.058,0.747515082359314,0.0023202560842037,0.31666666666666665
0.0,0.173,0.029,0.2901808321475982,0.0142223760485649,0.45
0.0,0.055,0.193,0.0131336515769362,0.0063271159306168,0.6910714285714287
0.0,0.13,0.184,0.1030490025877952,0.0590843893587589,0.5549999999999999
0.0,0.115,0.11,0.629944384098053,0.0137892728671431,0.5652738095238095
0.0,0.315,0.096,0.2046682834625244,0.0879638195037841,0.5166666666666667
0.0,0.271,0.067,0.0059758499264717,0.0105969784781336,0.6591666666666667
0.0,0.077,0.096,0.4777213037014007,0.0335788652300834,0.7268333333333333
0.0,0.121,0.174,0.008292531594634,0.0107797952368855,0.3767113095238095
1.0,0.017,0.364,0.0374454967677593,0.1271826475858688,0.6717391304347826
1.0,0.054,0.137,0.0163495354354381,0.0119459014385938,0.4566666666666667
1.0,0.091,0.204,0.0066095725633203,0.0150312269106507,0.8114285714285714
1.0,0.105,0.116,0.1815458536148071,0.018989810720086,0.5293478260869565
1.0,0.134,0.187,0.242829754948616,0.192690908908844,0.6170414462081129
1.0,0.0,0.265,0.0043711517937481,0.0235355515033006,0.42678571428571427
1.0,0.042,0.181,0.1081159114837646,0.0047297929413616,0.6702898550724637
1.0,0.023,0.063,0.040827602148056,0.0381083860993385,0.3958333333333333
1.0,0.041,0.203,0.5450157523155212,0.016789199784398,0.3797619047619048
1.0,0.033,0.201,0.0973362848162651,0.0573869086802005,0.5013271604938272
1.0,0.073,0.06,0.5595046281814575,0.0053596538491547,0.42053872053872055
1.0,0.14,0.195,0.048441294580698,0.0650282725691795,0.5745833333333333
1.0,0.059,0.144,0.629179060459137,0.0150550492107868,0.14666666666666667
1.0,0.078,0.214,0.0,0.0,0.5191328197945845
1.0,0.176,0.126,0.0018106322968378,0.0151284420862793,0.7260732323232323
1.0,0.071,0.196,0.008487831801176,0.0259360689669847,0.535
1.0,0.093,0.18,0.0059827459044754,0.0486925020813941,0.6257575757575757
1.0,0.029,0.153,0.0,0.0,0.5323484848484847
1.0,0.029,0.17,0.0027750385925173,0.1915664821863174,0.6022222222222221
1.0,0.096,0.194,0.0042250454425811,0.0183634962886571,0.8150000000000001
1.0,0.053,0.115,0.0156110767275094,0.0368382036685943,0.5921296296296297
1.0,0.114,0.135,0.1274453997611999,0.0342444144189357,0.47678571428571426
1.0,0.079,0.119,0.3113535940647125,0.0651208683848381,0.5895833333333333
1.0,0.062,0.348,0.0243440940976142,0.0750948786735534,0.9450000000000001
1.0,0.0,0.366,0.0373561568558216,0.2798654437065124,0.575
1.0,0.0,0.0,0.0648950859904289,0.1011134907603263,0.8500000000000001
1.0,0.03,0.291,0.0758819356560707,0.130534678697586,0.7056410256410255
1.0,0.053,0.238,0.0080882403999567,0.0672471672296524,0.39285714285714285
1.0,0.031,0.349,0.0253169983625412,0.0213755946606397,0.4222222222222222
1.0,0.018,0.364,0.4720835089683532,0.00702860718593,0.6291125541125541
1.0,0.035,0.303,0.0025207577273249,0.0151178259402513,0.716025641025641
1.0,0.132,0.044,0.0,0.0,0.4196578721578722
1.0,0.109,0.185,0.0088279349729418,0.0651830062270164,0.6009018759018759
1.0,0.067,0.292,0.006519541144371,0.0049034901894629,0.55494708994709
1.0,0.045,0.27,0.4371910095214844,0.0139370672404766,0.615079365079365
1.0,0.126,0.282,0.501682698726654,0.0065219309180974,0.5077777777777778
1.0,0.144,0.19,0.0,0.0,0.5142933732933734
1.0,0.0,0.174,0.0258235689252614,0.0933072492480278,0.5345811051693404
0.0,0.075,0.086,0.0028517118189483,0.0065983748063445,0.60375
1.0,0.148,0.123,0.0,0.0,0.5386842105263159
1.0,0.087,0.175,0.0070990934036672,0.0262513104826211,0.48712121212121223
1.0,0.112,0.151,0.0,0.0,0.5021954434454433
1.0,0.079,0.211,0.0049156914465129,0.2249367237091064,0.6690656565656566
1.0,0.133,0.075,0.0,0.0,0.4607879570228969
1.0,0.086,0.219,0.021412594243884,0.0459471829235553,0.5850980392156864
1.0,0.108,0.084,0.0,0.0,0.4696779886779884
1.0,0.07,0.191,0.0038370562251657,0.0443670153617858,0.4642857142857143
1.0,0.143,0.134,0.0481464900076389,0.0068121822550892,0.5854016354016354
1.0,0.107,0.092,0.0,0.0,0.5072644815501959
1.0,0.0,0.271,0.0034039893653243,0.0968777537345886,0.6229761904761906
1.0,0.1,0.164,0.0,0.0,0.5557407407407406
1.0,0.046,0.063,0.1012749820947647,0.0083878422155976,0.4706666666666666
1.0,0.035,0.188,0.095917172729969,0.1957306265830993,0.5479166666666666
1.0,0.013,0.29,0.0420490615069866,0.0328784175217151,0.4990740740740741
1.0,0.067,0.203,0.0404019281268119,0.0059653581120073,0.4107142857142857
1.0,0.209,0.169,0.0273892804980278,0.0473783463239669,0.44460784313725493
1.0,0.056,0.186,0.0484779924154281,0.0020196449477225,0.5393650793650794
1.0,0.094,0.08,0.1212544813752174,0.0068720518611371,0.6039880952380952
1.0,0.058,0.217,0.0095565933734178,0.0108534125611186,0.5425925925925925
1.0,0.078,0.112,0.746869683265686,0.0044299205765128,0.5119791666666667
1.0,0.104,0.206,0.0051144356839358,0.0119793405756354,0.5675736961451249
1.0,0.188,0.141,0.6104720234870911,0.0085992384701967,0.5370261437908497
1.0,0.054,0.181,0.0,0.0,0.47617497367497363
1.0,0.054,0.175,0.0123881278559565,0.0197001881897449,0.4863636363636364
1.0,0.089,0.166,0.0,0.0,0.49550887021475254
1.0,0.043,0.153,0.0202493444085121,0.0193351246416568,0.4696428571428572
1.0,0.076,0.108,0.0,0.0,0.4647849091327351
0.0,0.102,0.081,0.0081060845404863,0.032472375780344,0.47878787878787876
0.0,0.197,0.034,0.6245114803314209,0.0180684458464384,0.48716931216931214
1.0,0.1,0.137,0.0378105565905571,0.0382975861430168,0.49578042328042327
1.0,0.061,0.069,0.3263526856899261,0.0539529398083686,0.6404761904761904
1.0,0.11,0.14,0.0,0.0,0.539292380671691
1.0,0.089,0.288,0.1686830520629882,0.0105049638077616,0.5283333333333333
1.0,0.022,0.224,0.1065966635942459,0.1012860909104347,0.38954081632653054
1.0,0.122,0.125,0.1590220928192138,0.0136470161378383,0.48636363636363633
1.0,0.195,0.127,0.0,0.0,0.5391814975148308
1.0,0.054,0.117,0.0146600864827632,0.0188747383654117,0.6173076923076922
1.0,0.041,0.139,0.0023483065888285,0.0017225932097062,0.5897939017504236
1.0,0.163,0.162,0.0,0.0,0.6401164874551972
1.0,0.074,0.148,0.0,0.0,0.5239082382264199
1.0,0.055,0.177,0.0,0.0,0.5046842517181501
1.0,0.0,0.283,0.0059304921887815,0.0251978375017642,0.5422108843537415
1.0,0.068,0.241,0.0286836437880992,0.009937435388565,0.5536414565826331
1.0,0.134,0.121,0.0,0.0,0.4813522931821901
1.0,0.116,0.066,0.0027895118109881,0.0012679769424721,0.5214814814814815
1.0,0.05,0.195,0.0111595308408141,0.0034496677108108,0.4939814814814814
1.0,0.12,0.184,0.110827587544918,0.0193181056529283,0.48291666666666677
1.0,0.062,0.077,0.0361813306808471,0.0088125113397836,0.4821428571428572
1.0,0.047,0.161,0.0036575782578438,0.4560401439666748,0.6124999999999999
1.0,0.143,0.278,0.0410939268767833,0.0790155008435249,0.5979761904761905
1.0,0.059,0.212,0.0060002505779266,0.0380470752716064,0.382962962962963
1.0,0.159,0.108,0.0,0.0,0.49578259402934727
1.0,0.119,0.165,0.0,0.0,0.48511291114383903
1.0,0.017,0.264,0.0044633345678448,0.005928530357778,0.5919696969696969
1.0,0.118,0.221,0.0068723578006029,0.093612439930439,0.6592857142857144
1.0,0.129,0.088,0.1041709035634994,0.0034699966199696,0.6555555555555556
1.0,0.028,0.227,0.4319069385528564,0.0091920606791973,0.48450216450216455
1.0,0.052,0.238,0.0119031397625803,0.0242862030863761,0.5357638888888888
1.0,0.07,0.133,0.0381677895784378,0.0042070318013429,0.40893333333333326
1.0,0.11,0.1,0.0,0.0,0.4715396825396825
1.0,0.136,0.125,0.0599636323750019,0.0088134966790676,0.5145502645502646
1.0,0.046,0.067,0.0103325918316841,0.0122430268675088,0.5201960784313726
1.0,0.013,0.215,0.1141758486628532,0.0228131208568811,0.6124999999999999
1.0,0.091,0.188,0.0,0.0,0.590135046113307
1.0,0.143,0.127,0.0657575204968452,0.047983068972826,0.561656746031746
1.0,0.067,0.235,0.4282591044902801,0.0052872938103973,0.4925396825396825
1.0,0.147,0.074,0.0,0.0,0.46972468588322247
1.0,0.085,0.11,0.8685574531555176,0.0084967771545052,0.3075
1.0,0.056,0.132,0.5741572380065918,0.0086965514346957,0.5161764705882353
1.0,0.0,0.284,0.205723837018013,0.0650732144713401,0.5257142857142857
1.0,0.072,0.197,0.0462802052497863,0.0091662183403968,0.4753333333333334
1.0,0.068,0.276,0.0122106522321701,0.0099247582256793,0.6758333333333333
1.0,0.024,0.191,0.3594021797180176,0.0095320623368024,0.6919753086419753
1.0,0.094,0.203,0.0162665154784917,0.0340078398585319,0.75
1.0,0.086,0.174,0.0176988299936056,0.0695902407169342,0.5782407407407408
1.0,0.143,0.136,0.0,0.0,0.5434151785714285
1.0,0.024,0.233,0.1437329798936844,0.0078539084643125,0.49940476190476196
0.0,0.301,0.106,0.0,0.0,0.5905349794238686
1.0,0.174,0.095,0.0123217441141605,0.1623423397541046,0.6357142857142856
1.0,0.052,0.183,0.1173911392688751,0.0119190346449613,0.44033333333333335
1.0,0.199,0.166,0.0183745827525854,0.0466943867504596,0.3645833333333333
1.0,0.0,0.299,0.0049391272477805,0.0284218844026327,0.44038461538461543
1.0,0.045,0.165,0.8145419359207153,0.0019523275550454,0.469021164021164
1.0,0.068,0.089,0.0,0.0,0.4906632689100221
1.0,0.09,0.114,0.0485959164798259,0.0544733591377735,0.5782258064516129
1.0,0.027,0.262,0.0053940545767545,0.0384617447853088,0.7410449735449736
0.0,0.108,0.149,0.0275255404412746,0.348701149225235,0.6444444444444445
0.0,0.144,0.093,0.0087010115385055,0.0111291455104947,0.6301282051282051
1.0,0.065,0.043,0.0436651110649108,0.0116614829748868,0.598561507936508
1.0,0.101,0.122,0.0044045341201126,0.0048978766426444,0.5812121212121212
1.0,0.134,0.164,0.2477717399597168,0.0111594330519437,0.5116666666666666
1.0,0.027,0.338,0.0026403004303574,0.4338809251785278,0.6710526315789473
1.0,0.135,0.128,0.0,0.0,0.47733442294666784
1.0,0.051,0.24,0.0923883095383644,0.1319843530654907,0.4166666666666667
1.0,0.064,0.11,0.0,0.0,0.5624421121514146
1.0,0.134,0.199,0.2147445231676101,0.0219260659068822,0.43194444444444446
1.0,0.066,0.261,0.0012843742733821,0.0028165958356112,0.7571428571428571
1.0,0.07,0.131,0.0,0.0,0.6169435425685423
1.0,0.035,0.133,0.0362121947109699,0.0323436856269836,0.5195945945945946
1.0,0.044,0.139,0.1287286877632141,0.0171840637922287,0.5191538461538461
1.0,0.065,0.103,0.0185578148812055,0.4651837348937988,0.5961904761904762
1.0,0.093,0.14,0.0156414881348609,0.0069351843558251,0.612
1.0,0.148,0.207,0.0340842939913272,0.0265267696231603,0.6399216524216526
1.0,0.08,0.118,0.0254177320748567,0.055001400411129,0.5750000000000001
1.0,0.02,0.259,0.058256484568119,0.0723928213119506,0.5777777777777778
1.0,0.1,0.187,0.0811387225985527,0.0187409743666648,0.6843915343915344
1.0,0.045,0.207,0.0051535293459892,0.3709673583507538,0.40741758241758236
1.0,0.057,0.21,0.0,0.0,0.5734912146676852
1.0,0.03,0.243,0.0061167576350271,0.0190723445266485,0.5074358974358975
1.0,0.1,0.293,0.0198130328208208,0.0055132019333541,0.6685185185185186
1.0,0.07,0.197,0.2123990058898925,0.0257749985903501,0.5692943409247757
1.0,0.106,0.156,0.244354099035263,0.0117697222158312,0.6087719298245615
1.0,0.056,0.261,0.0030594246927648,0.147708311676979,0.6052083333333335
1.0,0.038,0.072,0.0037838644348084,0.0738497450947761,0.404812925170068
1.0,0.097,0.119,0.0182022042572498,0.1458324640989303,0.5591503267973856
1.0,0.072,0.129,0.0190552026033401,0.0061700148507952,0.521291866028708
1.0,0.028,0.182,0.2280888259410858,0.0575471371412277,0.6768518518518519
1.0,0.06,0.221,0.7649591565132141,0.0178509391844272,0.6229166666666667
1.0,0.067,0.223,0.0337609536945819,0.0273207817226648,0.6412037037037037
1.0,0.027,0.332,0.0057350983843207,0.0093528414145112,0.6178571428571428
1.0,0.036,0.326,0.0041875331662595,0.0221436899155378,0.5083333333333333
1.0,0.062,0.259,0.0060977297835052,0.0897625163197517,0.6825925925925925
1.0,0.065,0.232,0.034009113907814,0.0755522400140762,0.5726190476190476
1.0,0.094,0.079,0.017194839194417,0.0046864231117069,0.4222222222222222
1.0,0.156,0.089,0.1408164054155349,0.0133111635223031,0.593269230769231
1.0,0.035,0.174,0.0319109782576561,0.0210073553025722,0.6846153846153846
1.0,0.0,0.251,0.0071321632713079,0.0132847297936677,0.43742559523809516
1.0,0.058,0.177,0.0,0.0,0.5484355921855922
1.0,0.092,0.12,0.1356346309185028,0.295272946357727,0.48649877899877897
1.0,0.033,0.3,0.0076970844529569,0.0564227513968944,0.625
1.0,0.04,0.186,0.8151957392692566,0.0044472026638686,0.4293181818181818
1.0,0.134,0.119,0.0360196232795715,0.0828988254070282,0.6266666666666667
1.0,0.0,0.2,0.1861367970705032,0.0139274979010224,0.36852617079889805
1.0,0.055,0.11,0.230030208826065,0.2542847096920013,0.6080808080808081
1.0,0.027,0.103,0.1196104064583778,0.0968696847558021,0.4663614163614164
1.0,0.024,0.213,0.022278506308794,0.0862304344773292,0.5872448979591837
1.0,0.014,0.132,0.0349155813455581,0.0389969050884246,0.6178571428571429
1.0,0.067,0.328,0.1772417426109314,0.0491034351289272,0.8
1.0,0.051,0.31,0.0869609639048576,0.1186378970742225,0.6307692307692307
1.0,0.0,0.245,0.0025488648097962,0.0055403318256139,0.6036134453781512
1.0,0.025,0.248,0.007208221592009,0.0395330153405666,0.5464912280701754
1.0,0.075,0.131,0.0,0.0,0.37407839326206677
1.0,0.022,0.17,0.1864010244607925,0.0193948745727539,0.5930555555555556
1.0,0.0,0.346,0.0023521010298281,0.003674462204799,0.5816558441558441
1.0,0.226,0.202,0.0019522213842719,0.0545136891305446,0.5750000000000001
1.0,0.182,0.177,0.2253075540065765,0.0920493453741073,0.5277777777777777
1.0,0.02,0.148,0.0161913856863975,0.0619029067456722,0.5877380952380953
1.0,0.0,0.185,0.0034800060093402,0.3572412729263305,0.7333333333333334
1.0,0.108,0.13,0.0609918609261512,0.0284897610545158,0.5018518518518519
1.0,0.186,0.122,0.3077283203601837,0.0413852035999298,0.551506864006864
1.0,0.116,0.221,0.0,0.0,0.5563412698412697
1.0,0.032,0.244,0.056165087968111,0.0113241290673613,0.6780357142857143
1.0,0.109,0.314,0.0115048428997397,0.0212771873921155,0.6607843137254902
1.0,0.17,0.104,0.0,0.0,0.43023809523809525
1.0,0.094,0.175,0.1320293396711349,0.0117594664916396,0.5891666666666666
1.0,0.089,0.126,0.0108041921630501,0.0058002197183668,0.5622549019607843
1.0,0.032,0.211,0.0044511663727462,0.0287497639656066,0.7224431818181819
0.0,0.072,0.196,0.0909459367394447,0.0061226892285048,0.5802721088435374
1.0,0.067,0.205,0.0541325137019157,0.0322636365890502,0.5039999999999999
1.0,0.148,0.104,0.0,0.0,0.5589611419508328
1.0,0.056,0.191,0.0167490951716899,0.0426906794309616,0.6095634920634921
0.0,0.017,0.347,0.0015794975915923,0.0012100194580852,0.6468253968253967
1.0,0.079,0.197,0.0179341342300176,0.0859613567590713,0.665702479338843
1.0,0.007,0.175,0.024404177442193,0.0170154031366109,0.5666416040100251
1.0,0.185,0.266,0.055267296731472,0.0671719759702682,0.5324561403508771
1.0,0.0,0.215,0.0078201005235314,0.0776328518986702,0.5360805860805861
1.0,0.0,0.268,0.0073900083079934,0.0483717173337936,0.48888888888888893
0.0,0.091,0.193,0.7707360982894897,0.0089639173820614,0.48812292358803994
0.0,0.162,0.112,0.1076251044869422,0.0182732231914997,0.4006410256410256
1.0,0.095,0.242,0.0364512801170349,0.0154782040044665,0.5652777777777779
1.0,0.047,0.204,0.0714748501777648,0.1341984570026397,0.5780594405594407
1.0,0.078,0.241,0.0021487867925316,0.0847339853644371,0.5061755952380952
1.0,0.08,0.17,0.0,0.0,0.5093694384319384
1.0,0.045,0.152,0.1044104248285293,0.0212609320878982,0.573888888888889
