0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.07099252,-0.47454128,0.30620474,-1.8027631,0.28381917,-1.8020966,-0.6306905,0.85573107,-2.5666485,-0.41894138,-2.894001,-2.322776,-1.3620222,1.7341548,0.24000825,-1.244272,0.76149046,-1.0304306,1.3415453,-0.35540837,0.893142,-0.16006756,0.38205352,0.697265,1.7277043,-0.72687817,0.63515884,2.852731,0.16613802,-0.40819135,1.0010563,-1.9457251,-0.735629,0.80198884,2.2573323,2.096758,1.6958936,-0.69745654,-0.6083794,-0.62732625,0.58677274,-0.76415336,0.49755472,-0.072484255,4.1792803,0.019547142,0.5233003,0.19920383,1.1183857,-1.2254758,-0.0054761525,0.4673296,-0.75302577,0.1427663,0.5927566,0.2938619,0.4019133,-1.7632459,-0.51045024,1.787118,-0.29821298,-2.2224586,0.06402087,0.86062706,-1.5193541,2.3045092,-1.4148147,0.2547322,1.0807285,0.48143327,-1.0650125,-0.7432546,-2.4499059,1.8151209,-0.5568555,2.8171086,-0.15648673,2.0833728,1.3010315,-0.25808403,-0.76405275,-0.18278076,0.33290142,0.49751854,-1.8907787,0.521321,-0.1945875,-0.2700074,0.7994697,-1.3612326,0.07146528,1.9765221,2.0490148,-1.3799477,-1.3908755,-0.5215509,-0.19635482,-2.9123855,-0.085870594,-1.2165498
-1.2737582,-0.98106414,-1.0435932,0.14491132,0.15619789,-1.8987759,-1.7090486,0.77398866,-1.7597339,-0.54925597,-0.08452305,0.48148027,-0.4655206,1.8377055,0.7206504,1.3194445,2.0813365,0.51091266,-2.0494854,-1.7244372,0.40031293,-0.5820813,-0.26265702,0.78843766,-1.0281758,2.7701213,-1.3565457,0.5589085,-0.23818167,-0.3296051,0.035361305,0.9725802,-0.63577574,0.9975895,1.0939838,0.52614766,0.01232965,-3.3575306,-1.2828557,-0.7460061,-0.78015494,-1.0952193,-1.6966418,-2.900146,-0.12205766,-1.538944,-0.394252,0.50642383,1.5599185,1.96874,-0.3952677,1.3437153,1.4732666,1.3805416,2.4023066,0.69891375,-1.4715668,-1.4549654,-0.074922435,1.6930472,1.1682576,-0.2930044,1.9281331,0.19829795,1.2931687,-0.44556206,0.283495,1.460639,-0.8688158,-0.3123538,-1.6165582,0.9751548,0.746599,-0.803259,1.0318698,1.4035231,-0.19344819,-0.6543419,-0.090931185,0.44994467,0.93977636,0.8672606,-0.78322744,-0.5313732,0.36653703,0.8433751,-1.5300199,1.2390021,0.6581329,1.1778342,0.27724132,2.0623994,0.122156,-0.4288127,0.72012347,-0.39484528,0.86028224,-2.965936,2.2940044,0.4051802
-1.1827915,0.0712438,-0.96462065,-1.3972509,-0.7765755,-1.5079463,-0.86710954,1.2156444,-5.117802,-0.14289849,-0.7966951,-1.233966,0.42426157,0.09288724,-0.07286626,1.19277,0.9292292,0.5396533,-1.2041785,1.2598516,0.022274395,-0.41214722,-0.05106798,0.9106149,-0.5520243,-0.29610375,-0.32206035,-0.5194759,1.3389347,0.4700564,0.8544042,2.5265722,-1.5028124,-1.0784726,-1.3686758,0.84641826,-0.33181694,-1.2074887,-0.5118764,-0.013773915,-0.026149115,0.38534066,1.4198207,0.3311452,0.39952487,-1.381116,-0.008456663,1.4497786,-0.9393637,1.99176,-1.1442064,0.5085402,1.2567332,-0.9702481,0.5334381,1.5540221,0.16601084,-0.6868989,-0.73590046,-0.9532179,0.90788287,-0.7311628,1.4744594,-0.26689982,0.25514677,-0.73864764,-0.3223872,-1.0499963,0.16053332,-0.4848657,-1.3337688,1.1961337,0.5799886,2.6986985,1.09241,1.9200433,-0.85498816,-0.892562,-0.44418374,0.5143039,-0.036071505,-0.20060343,-2.025684,0.41590858,-1.4044634,0.73488516,-1.3449634,0.6389729,1.4256661,1.8795507,1.1416808,1.5229335,0.12354579,-1.5168569,2.743128,-0.7128477,-0.9557341,0.77927434,0.16787979,-1.0437217
-1.656207,0.23096757,-2.5112004,-1.2797524,-1.6863176,-0.78090286,-0.64428586,0.75212175,0.42486894,-1.2769289,-1.0001434,-3.5008495,-0.40998358,0.89885366,0.58188134,0.09991745,-0.59580827,-0.828671,-0.8026747,-0.4363512,0.6845405,-0.7461852,-0.7967129,-1.6428989,0.91832346,-0.6870829,-2.792908,-0.44177845,1.2207779,0.2466537,-0.31607625,1.001335,-1.3447137,-1.0360552,-0.649484,-0.3853492,-0.08504697,0.5572385,-0.60480976,0.07939073,-0.088890955,-0.9307568,-1.1015339,-0.57072437,2.604994,0.4651587,-0.5740616,-0.7389107,0.4803755,-0.34534952,-0.1484117,-0.11843292,1.8314842,0.38417193,0.69882226,0.82504296,-0.20929179,0.13469225,-2.0431776,0.91165805,0.21773826,1.2348455,1.5479459,0.997023,-0.9516869,1.7098428,0.98434365,0.20108825,0.33573478,-1.2318201,0.22858635,2.0416653,-0.6444661,-0.060673576,1.2025816,3.232712,-1.0087746,-0.04015131,0.051336616,0.14609268,1.7101355,-0.60091007,-0.19794509,1.385014,1.5682569,-0.026698185,-0.44945326,-1.2909055,-1.8369335,2.0409167,1.5108521,2.1852074,-0.6071826,0.13577935,0.78687406,-0.9917741,0.8159289,-2.5383637,3.161804,-0.13326822
1.2283696,0.4398891,-2.1042922,-1.8900189,1.9213628,-0.4556899,-0.12622814,0.5756442,-0.2218276,-0.8240505,2.2259233,-0.97314894,0.42852166,1.5927082,-1.3773245,0.6179047,-2.4261441,0.030767687,0.2535753,-0.6630482,1.0902381,2.647554,-0.6921054,0.65310764,-0.7814138,-0.9140715,-1.7819273,0.43850023,-3.8947055,2.6069627,0.73757255,-0.04258738,0.47993234,-0.8761136,2.7789469,2.0248952,-0.4688115,-2.4063506,0.9716394,0.6812676,-1.1800854,0.36382163,2.150699,-1.0033777,0.74570894,0.31139448,-1.7757165,-0.06427392,0.2050498,2.0290885,-1.1122079,1.9399129,2.2652671,-1.7719517,0.1791592,1.5541612,0.3308465,0.51817673,-2.0193028,-2.136522,-0.23953596,1.1243501,0.9147012,-1.0144405,0.8843964,2.5387828,1.060532,1.2535933,-0.76958495,-0.3285286,0.5116308,0.33102903,-1.5758259,0.5095392,1.5326926,0.06392164,-1.3318717,2.7430253,-2.5809448,-0.41485688,0.13641544,0.45492893,1.126487,2.873685,0.010427632,-0.09736613,2.1693864,-0.9500566,2.760242,-0.49714455,0.81130093,1.0503037,1.9631822,-0.9933204,-0.13672045,1.6418023,-2.2834501,0.23456153,0.15215433,-0.44102085
-1.755104,-0.27666017,-1.6849107,-0.8853148,-0.21463972,0.6078391,1.2711369,-0.57781005,-3.0230198,-0.76230586,0.14942952,-0.53292346,-0.77694774,0.13328063,-1.3682964,-0.31331545,0.15461785,1.024222,-1.2115304,-0.57482207,0.22150223,0.8897102,0.75067294,0.9936837,2.0994232,-1.4573115,-1.5677459,1.8716125,-0.04017156,0.5777541,-1.1052842,-1.0698675,0.17136867,-1.236979,1.6620984,0.59275883,-0.7483561,-2.7324915,-3.2165737,-0.5711008,1.093302,1.8380668,0.07776225,-2.0228615,0.042811066,-0.6739671,-0.05398587,0.650054,2.5764613,-1.5852264,-0.5612526,2.4419086,1.6554695,0.8774304,2.2503605,-0.037818436,-0.94446176,-0.4346459,0.08749787,0.65098995,0.06706862,-0.3979993,1.1617912,0.9404888,-0.5654574,1.4771782,0.7377721,-0.224408,-0.25078812,0.07077353,-2.8809364,0.6564913,0.7927614,0.007378719,0.6454338,2.188236,0.71894556,-0.22112739,-0.8777359,0.62134975,-2.2088935,1.1387988,-1.3738415,1.3884405,-0.0020157956,-0.7006878,1.1711215,0.45595142,1.0471423,1.2582,-0.5748408,-0.9833998,-0.57756704,-1.1471976,0.6518872,1.4722517,1.0638556,-3.2503386,2.1106741,-0.37176976
-0.7519881,1.3748974,1.3573235,0.81414694,-0.0018227159,-0.7461032,-1.5517613,1.7413038,-1.0888654,-0.14717466,1.531949,0.3253589,1.9720125,0.17525172,2.2944295,-0.45807788,0.6157878,-0.5193482,-0.14273046,0.19064502,-0.5864352,-2.4567127,-1.5491009,0.56851804,-0.045287583,-0.8909567,-1.5594544,0.6672626,-0.9098717,-1.4196318,0.113835014,1.3550845,-1.1209363,0.5142308,-0.10298336,-1.0437613,0.7637912,-2.6288342,-1.9796665,-2.0432348,0.31525534,0.50674486,-0.47212982,-0.38917726,2.145044,-0.7425603,-0.9343726,1.0308268,1.3647041,0.98920345,-2.526204,1.3569483,1.9970453,1.3526747,1.126297,-0.6071571,1.3045319,-2.4472435,0.46014178,1.54188,-1.5037264,-1.2020599,-1.5640131,-0.6882688,-0.14032027,2.4844983,0.18707426,-0.1998533,2.431921,-0.3380429,2.1888752,-1.5718228,1.1150247,-0.4203982,2.4309986,0.7581231,0.99639374,1.3047662,-0.59522516,2.2973855,3.1856349,-2.0474315,-0.35699743,-1.3661042,-2.1914067,0.34292835,0.4025188,1.526414,1.1796168,1.9551866,2.789659,-0.39922687,0.6013516,0.20645048,1.6865528,0.09801902,0.43867078,-1.1425436,0.63139385,0.8783052
-0.43829617,1.1163781,0.16816153,-1.5350571,-0.89289695,0.061310418,1.7754598,0.7893397,-3.3581586,-0.55494046,0.81997913,-2.1812801,-1.5675052,1.9978329,2.3802395,-0.2726179,-0.08906589,-0.6179223,-1.5755135,-0.47384384,-1.0857677,-2.8774915,1.7022028,0.3800209,-0.37544063,1.8224603,-1.4867038,-1.544677,-0.108112924,-2.1570628,0.12963991,2.897505,-0.025449587,1.6516773,0.90444726,1.643366,0.24606535,-2.5154023,-1.9763372,-3.0648332,-0.13931292,-1.6460228,1.698206,-1.874178,-0.4145804,0.041300055,0.7777715,0.4040196,3.414432,1.5376827,-0.10061345,-0.2931749,1.4466543,-2.4321325,1.1019152,-1.834115,0.67144495,0.004671897,0.27303165,-0.092025414,1.875935,-0.7731145,-0.44103095,1.9354141,-0.09402577,0.35468382,-0.6150806,-0.8227244,0.5816804,0.72471184,-3.347498,-1.4160613,-0.9341122,1.1323882,0.28442824,-1.7369218,0.7313614,-2.3050635,1.2359625,-0.7267318,-1.2881732,-0.23643406,-2.547871,-0.09257781,0.45079958,3.4310062,-0.6035067,-0.64913106,0.88827384,1.6956592,1.5135034,0.9379674,0.84922844,2.1111057,-0.9357575,-3.725005,0.25692168,-3.3737106,-0.7047151,2.3689384
0.24441113,1.079264,-0.71660024,1.0339602,-0.26910567,0.3472133,0.64638186,0.0051294127,-1.808779,0.07286789,-0.72631747,-1.504425,-0.3586366,0.4978784,0.4913752,1.6358463,0.9701254,1.0054479,-0.689542,-1.7408252,-0.07104574,-1.2762057,0.9196995,1.1108221,1.0989554,-1.5328416,-0.16450948,-0.715317,0.17428225,0.095714584,-1.2188194,-0.07927797,0.58650655,-0.07502996,0.05049685,-0.15539575,1.5358472,0.33891994,1.6593791,-0.49490887,-1.3617885,0.9678649,0.93539554,-2.2844431,3.0892897,0.3222785,1.2349453,-0.6730042,1.2541944,3.7790408,-1.6735401,-1.2442683,0.71131366,0.73148257,-1.2806097,1.1295377,0.51035625,-1.5560427,1.3471513,-0.4978367,0.31008533,-0.6519309,1.454313,0.33092028,-1.7232329,-0.5230754,0.43486792,0.38123563,-1.7939725,-0.0057979887,0.20935851,-0.15329146,-0.40928608,1.3178942,2.170465,-1.3682011,0.21797585,0.7066483,-0.76028603,-0.7029332,1.4880797,1.0351188,-0.94414926,2.0248342,-1.5222192,-0.16752242,0.7179198,0.5102904,0.82062453,0.84190214,1.4733893,1.426783,-0.5075918,-0.04490357,1.0884547,-0.16370833,-0.635056,-0.0029960822,-0.69745547,-0.01024963
-1.0715836,0.14612298,1.013687,0.19727375,-1.3654133,0.102543645,-0.95431453,1.5738518,-2.1180153,-1.7738643,-1.9086235,-2.3096192,-0.9102998,0.24115099,0.9973991,0.6156331,-1.276014,0.030166829,2.595402,-0.79144335,0.26209438,-1.4441748,-0.07097782,-0.48975867,1.3418293,0.21409486,-0.9627108,-0.7338377,-0.55278206,-1.4488868,-0.6872833,0.5554371,-1.5161738,0.049463887,1.3814052,1.5409839,-0.6655457,-2.915908,-1.205648,-1.1248221,0.81585866,-1.8091342,0.36148834,0.38571548,1.1192039,-1.3099203,0.41823578,0.8045873,0.9639095,0.8932323,-0.6026123,1.5295775,1.6977013,-1.3534003,0.8601604,1.4679023,0.33828998,0.56274927,-1.4430833,-0.22466654,2.0222137,-1.7739745,0.598186,1.7994329,0.010408766,0.61811346,-1.3758945,-0.49419186,-1.0238163,0.094311826,-0.42510659,1.6755655,-0.39252433,0.6929594,0.006829661,1.8616872,-0.6492946,0.057086553,-1.4665768,0.7738314,-0.038069677,-2.2898965,0.37903762,-0.93326813,-0.116479374,0.1545876,0.9459738,-0.44940197,1.0658348,-0.49204463,-0.63459074,-0.3505834,0.99878013,-0.42617688,1.4042705,-0.86531776,0.014435519,-0.86415637,0.20026374,-0.2860737
1.28552,-0.44388404,-1.331858,1.4346808,-0.05960437,-2.465525,0.4756091,1.3803884,-1.6968565,0.30866587,2.0144148,0.3912539,-0.84622955,-0.6025269,0.0006026423,0.5599416,0.20412911,-0.3825922,-1.1589997,1.5819007,1.3083961,-0.15985979,-0.0387662,0.68910885,-1.0201374,-0.4563576,-1.9006776,-0.54457337,0.41970736,-0.9906726,0.8905159,0.57135725,-0.46407142,1.0406265,-0.38828942,-2.0454369,-0.6639423,-1.5966945,-1.2660555,-2.1336267,-1.2876267,-3.0768805,-1.4677078,-1.4046863,-0.2342668,-1.8050326,-0.6754013,1.590228,1.7247303,1.4814885,0.20867749,0.10484962,-0.89218986,1.8402239,2.033466,0.020057024,-0.48102152,0.90116894,-1.0154161,-1.0650997,0.5011264,-1.6766194,-2.6387904,-0.48041677,1.2646012,1.1407784,0.7249096,-0.60044605,-0.693747,0.96894914,-0.3164856,2.4214377,-0.31285378,2.4336073,1.6153495,1.5950637,1.1925931,1.0908792,-1.5033693,-0.18484598,-0.5001387,1.2373259,-0.7987278,1.5512078,0.91312915,-0.7352391,-0.37828663,0.3889806,1.1207151,1.3359292,0.25126243,1.6505646,1.0021042,0.8024567,2.9500232,0.1603401,0.0054828213,1.3794444,2.731805,-0.35516658
-2.7239246,-0.66475827,-2.574488,-0.37499556,1.3078951,-0.31169513,-1.4316874,0.14637764,-3.3412926,1.4856564,0.4553935,0.9908186,-2.042978,0.25982442,-1.6260774,-1.3000139,3.5319586,-1.785824,-0.25509137,-0.9449087,1.0910308,0.9904995,-0.23827545,-0.74753827,-0.7420118,-1.2595124,-0.7869252,-1.9701053,-3.3560529,1.1511766,-1.2072335,0.48584706,-0.578629,0.90261173,-0.23101741,-0.818698,0.43851054,-0.9234545,-0.27030888,1.7690028,0.45691666,-0.019341763,0.63344246,-0.55586594,-2.11753,-0.30707,0.7594005,0.9346619,-1.0480595,0.076013334,0.45652667,-1.7588018,1.825863,2.104228,1.092613,0.5531322,-0.44390512,-1.793044,-0.35917148,-0.82396585,-0.9786168,0.0041884743,1.2425203,0.5194982,1.3497876,2.6309414,3.0145338,0.5400283,0.38991055,0.5727422,0.5432913,-0.8681237,1.2804335,0.17389244,1.3553098,0.4551929,1.0082328,1.6207323,-2.0114627,0.1865383,1.2758363,-0.31993136,0.51121014,0.42725798,-0.36164445,-1.9391083,0.39520952,2.3711264,-0.52479684,2.8814418,1.7211114,3.7814186,1.9013071,-0.48399514,-0.84868205,-1.6132416,0.87341315,0.045342967,1.05474,-2.281407
-0.05504473,0.2030819,-1.0350269,-0.53582317,-0.91603905,-0.20991524,0.9875089,0.7881413,-1.4603014,-0.06369301,-0.19514613,-1.4394608,0.47145927,0.52081245,0.23656137,-0.14730754,-0.05481844,-0.8245778,-1.0534972,-1.2150614,1.3324815,-0.43662885,0.92582095,0.74212736,-0.7658179,-1.4731734,-1.2315443,-0.849227,0.59485096,-0.91636264,0.4430732,0.9601027,0.27826485,0.55323595,-0.68358535,0.88254905,1.0135535,-0.34465185,-0.42957357,-0.17745112,0.4330069,0.57205117,0.7325525,-1.1599607,1.2491773,-0.93389446,-0.028634602,0.07751852,-1.1817093,2.0967436,-0.7377887,0.41407645,0.23383899,0.45657778,0.1443576,0.36840877,0.62738264,-0.4600946,-0.70276606,0.6984689,-0.65782994,-0.75944793,1.0506313,0.19735438,-0.53413606,0.7866354,-0.43054542,1.3464615,-1.451452,0.5935284,0.17287688,0.38911316,0.12312155,0.44016832,0.27639115,0.27220106,-0.04005516,0.35354772,-1.302424,-0.32882208,0.50630325,-0.53316075,0.087625906,0.066124804,-0.6889681,-0.05303184,-0.47962445,0.5885354,-0.08749816,0.86764073,0.2978562,0.47524554,0.11347384,-0.5659385,0.8064384,0.33084697,1.7372285,-0.5710948,0.14058861,-0.5228721
-0.86830497,1.0927342,0.5721041,1.0339366,-0.7626737,-0.7665442,-0.041556213,0.060814288,-1.2975575,1.2752817,-2.0854824,1.9347757,-1.1828983,-0.47994965,-0.49220872,1.004341,1.748525,0.36766133,0.042029183,0.31359816,0.22684732,-0.6729165,0.05958685,-0.30435422,0.72222584,0.54978555,-1.4923679,0.95984685,-1.2280755,0.06472119,0.17489861,1.4811047,-1.0704995,-0.62578684,-0.99251527,-0.9710976,1.5902264,-1.601208,-0.44757804,-1.2019428,-0.35726777,0.28841352,0.8857705,-1.3653811,1.2946903,-1.3298268,1.8860292,0.5863415,1.8692737,0.9674815,-0.23332213,0.9635389,0.074542694,1.3292301,1.1526105,0.7861713,-0.32985124,-0.00061161525,0.063763805,0.49347994,1.5464743,-3.0336149,-0.4374079,0.368222,0.5533453,1.3419392,-0.007949465,1.0444198,-0.44920528,0.2631303,-0.49718747,-0.23118593,-2.0384202,1.99649,0.82512575,-0.5739279,0.6218658,-0.6425677,-1.0486116,-0.36035064,-0.85651577,-0.051212873,0.35476682,0.8441384,0.2585375,-0.20692179,0.13153414,2.3164995,2.016544,-0.033890218,0.1935746,1.1683174,-0.6472216,-2.1802487,-0.19196238,1.2841934,-0.5798109,-2.181196,-0.55979395,0.9072116
0.19806458,0.22656,-0.5623406,0.5327463,-1.7001911,-0.050299414,0.5046643,-0.16905832,-1.6480143,-1.2296674,-1.2204386,-1.8558547,0.23609895,-0.4525091,0.006751983,-0.078905374,-0.29381385,0.9528416,-0.6398129,-3.0018213,-0.33514994,0.17078462,0.79083294,0.8997897,0.1340969,-1.7293247,-0.3277878,-2.220497,-3.5288117,-1.2850347,-0.7829248,1.3484949,-1.5993274,-2.1054938,-1.6087452,1.0769662,1.6655868,0.9145628,1.3177129,-0.92212194,0.8064657,-0.58780015,1.5074635,-0.58644634,2.110021,-3.094138,0.6331651,-0.7411753,1.5335436,-0.32712126,1.6763023,-0.8117903,-1.1542658,-1.0960486,1.718394,1.8917277,0.41619617,-1.355071,-0.064847805,-0.98712206,-0.15514949,-0.9015109,0.20837131,0.5759355,0.9438922,-1.580872,0.8631635,1.6126579,-0.29669482,-0.2127215,1.7947541,2.8041584,-0.22382092,0.13052039,-0.07487124,3.3504384,-1.0899189,1.211343,0.08856133,1.1111281,-0.006390713,1.425599,0.51276207,-1.0300047,0.72426724,0.4313451,-0.31773564,2.042881,-1.3583951,1.395456,0.24085985,-0.638111,-1.0685378,-1.6325878,-0.40676796,1.327092,0.107685335,-1.0859002,0.26465738,-2.9556875
-0.27253342,-0.7218545,-0.76977086,-1.34581,0.1869973,-0.10390907,0.479001,0.90392065,-1.6156877,0.24245624,-0.57288873,-0.44621146,-0.31828946,-0.5471133,1.6743729,0.2753981,-0.32548687,-0.53539205,0.061725322,-0.36260122,1.5418395,-0.08475806,0.26005924,-0.30373308,0.4130203,0.83713216,-1.7076632,-0.49421537,-1.9011521,-0.14168705,0.9785488,0.7919025,-0.83743656,-0.099907905,-1.2533138,0.4157963,0.7302797,-0.17505938,-0.12634084,-1.2668812,0.5108634,0.1221901,-1.0739616,0.1104384,0.3626472,0.14946362,1.6015342,0.31124958,0.15851699,0.3744127,-1.2737904,0.043020315,0.90213645,-1.576425,-1.2301986,2.1858642,-0.8472582,-0.7973639,0.8733899,0.10277996,0.47689292,-0.9439003,2.4610977,-0.45830873,1.1956711,1.407736,-0.2426581,0.48733667,-0.59883064,0.9609815,1.6833049,0.977748,-0.68006945,0.2677488,0.08235854,1.3392334,-1.1257228,0.054895118,-0.4161933,-0.6196232,-1.0601474,0.9141092,-0.8237683,1.0343276,-0.33656418,-0.75038993,-0.148913,-0.25171494,-0.036505632,0.14542587,-0.54012144,1.2813357,2.0164351,-1.0615612,-0.35576424,0.16915448,0.26098225,-1.5248833,0.0030939602,-0.12461828
0.9988815,1.1326936,-0.7405394,2.5312355,0.4772334,-1.4709601,0.13251165,0.94964933,-0.55988324,-0.028850319,-0.8577691,1.901827,-0.6895849,0.50038147,0.41530478,0.29566342,-0.35610566,0.2912472,-0.10999687,-1.0438517,1.8503622,-0.41935107,-1.8268614,1.0711975,-2.1308527,-2.3017445,-2.0233095,-2.9882634,0.2938387,-1.5581892,-0.33599862,-0.029715903,-2.1332743,-1.1888304,-1.4127303,-2.1257448,-0.2235018,-0.2836905,1.8282517,-1.4299482,-1.2012694,-1.1923089,-1.7947178,-1.9681896,1.9293692,0.061220836,-1.0824208,-1.3648081,2.1882567,0.3006721,1.7016386,-2.1019776,1.4911351,-2.5348659,-0.1663401,1.3698759,-1.195678,-0.96160644,0.20588493,0.44813588,1.8051333,0.643244,2.1986518,0.76246154,2.0021112,-0.22879519,-0.035333984,-1.504507,-1.7105192,2.0763395,1.2941884,1.1008081,-2.0138142,1.298235,3.2635925,-2.6005158,-0.98788667,0.23484536,-0.43495902,0.037568234,0.71969646,2.817425,-0.6794404,-0.005275962,0.81362975,1.5502712,-0.12285457,2.5882983,-1.2772361,0.33975127,0.048623078,-0.17093414,1.8516002,-0.101770215,0.8374882,0.10266614,-0.47333956,-3.2609394,0.994092,0.3452669
-0.16275974,0.25209102,-0.77453655,1.4036729,-0.14082953,0.63226354,-0.09145941,2.4539063,-1.1862664,-0.55352825,0.057777397,-0.9367775,0.46652654,-1.0587252,1.0317539,0.42110366,-1.9045223,0.022735216,-1.1837211,0.03386843,1.2515755,0.16465665,1.603806,-0.016835691,0.5651685,-0.9472834,-0.13349463,-0.2130895,0.40317214,-0.10666097,-0.8235001,0.14739488,-0.29592094,0.6730056,0.27046996,0.330436,-0.7667517,-1.0262855,0.14218663,-1.6048954,-0.21355096,-1.1406878,0.50337946,-2.0981464,2.704546,-0.6278022,-0.37946725,0.82007396,0.6834387,2.4568396,0.2637769,-0.28316465,0.24865448,-0.6808183,1.1993147,-0.050108317,-0.10737158,-1.6559011,-0.26238227,-1.2194678,-0.22759897,-0.09222689,-0.42819762,0.24318644,-0.04814631,0.36300722,0.62600374,0.2459147,-0.7969387,1.1125895,-1.1007297,0.3684033,0.098518744,-0.20391071,0.4024104,-0.21841878,-0.47182485,0.8730864,-0.26989204,0.6629681,-0.37512508,0.6523045,-0.8126378,0.94045407,0.057719845,0.8653158,0.25014064,-0.140315,0.9138893,0.48627272,-0.46824276,1.1135445,0.96201897,-0.32372314,1.509242,-0.29594418,-0.036557328,-1.0898069,-0.8597244,-0.110542886
-0.34614024,1.6773462,-1.0487795,0.92753226,1.4935242,-0.14264569,0.4266723,2.257565,-3.2431536,-1.2597606,0.8558076,-0.88840353,0.47065607,2.3052013,-0.39262468,-0.90463394,0.21034913,0.7006652,1.6279439,-2.4232204,-0.49832115,-1.2143062,-0.0097996425,-0.9878891,-0.26998362,0.5251854,-0.6548024,2.5713525,-2.9489865,-0.7628344,-0.080798976,-0.96765065,1.182897,0.19530444,-1.5862795,0.78958875,1.7067306,0.26402986,0.48203444,0.27543247,-0.381771,-1.317204,-2.558843,-0.70400417,2.2918632,0.14438513,0.60985345,1.4269512,-0.13119103,-0.840916,-1.636841,1.0992398,2.3166237,-1.990718,0.6799416,-0.35042563,0.68922144,-2.454172,-1.5396781,1.9648783,0.26480037,-2.2330375,0.6433915,-0.5511739,0.336056,0.86690927,-2.475893,-1.4668674,1.4635009,2.126459,1.4812149,0.23183787,1.5997057,1.53462,0.16164583,-0.5454561,0.3837,0.06868107,-1.8843917,0.42829844,0.48937368,1.5866877,-0.12226275,-0.43150908,0.52457416,0.1034951,-0.8343052,1.0474023,-0.08954239,0.10286856,2.8177514,1.7554914,-1.3363438,-1.7805328,1.2323627,1.5144771,-1.4396783,1.4561818,1.7749848,1.4384347
-0.80882543,1.0976332,-1.7290578,0.8965842,1.1580476,-1.6205957,-0.75061536,1.2310281,-0.6772762,-0.9177073,-0.23474036,-0.3006209,-0.6781333,1.1235703,0.43890694,-0.7917425,0.6452099,1.1486771,-0.81905794,-1.7442092,-1.4819453,-1.229731,0.034003355,0.5762676,0.80176556,-0.14244473,-0.3511845,1.285161,-1.7849097,1.0491407,0.4501749,1.0109472,-0.19848764,-0.18375485,-0.20146692,-0.05103775,1.0576711,-1.3744801,0.49903557,-1.2812839,-0.15445566,0.1264595,1.613292,0.17705706,1.6890882,-0.056671716,-0.13088207,1.1864414,0.7486137,0.4944564,-0.6494817,-0.27149892,0.16226915,-0.8201035,1.4921703,-0.8597061,0.84679234,-1.187309,-1.039234,0.22373885,-1.3169976,0.45999748,-0.5684701,-0.9815422,0.8717234,-0.72624844,-2.4547632,0.24430864,0.688908,0.06063983,-0.57381296,0.23775743,-1.1892257,0.66533685,0.23504257,-0.10280827,1.1674374,-0.9598765,-0.13046074,1.4994454,0.47034857,0.035759322,0.056162775,0.43258557,1.2315116,0.51554704,1.6569992,0.7977127,1.4140031,-0.6291147,0.28838125,-0.53390086,-1.1035631,-1.1191498,-0.66829896,0.9767623,-0.8676671,-1.5827155,1.6969403,-0.19370164
-0.9795985,-0.37984607,0.923153,-1.2910811,-0.15003467,-2.3662937,0.9105329,3.5187674,-3.4647784,1.660439,1.6102469,-0.040081654,-1.0567135,-2.804339,1.2304252,-1.0645778,-1.6554713,-0.5519843,0.3711251,-0.4581398,-0.61150026,1.2833253,-0.9352128,3.0277297,-1.0683025,0.12885611,0.34760895,0.32919088,-0.28306246,-0.8321546,1.0283169,0.31934598,-0.8209739,0.31061372,1.3026772,-0.4229131,0.84939367,-2.049988,-1.2175912,0.073747426,1.967603,-1.0327731,-1.6049262,-2.4739447,-0.7801083,-1.8996195,-2.475808,-0.10122971,0.42567056,2.4275076,-1.7907495,1.0656447,0.57740355,-0.69755125,1.4258369,2.2763875,-0.048404697,-1.5663261,-2.4777346,-1.6995317,-0.16906987,-1.523286,0.3808029,0.058627453,0.6426389,0.653087,-0.0077096233,-1.3250858,-2.0554287,3.1885986,-0.947887,1.4962621,-1.70102,0.21208493,-0.49382544,0.9079341,1.5863919,-0.81736046,-3.204555,0.16884346,0.9052361,0.24210149,-0.024113907,-1.0716773,0.65090984,-0.23290332,0.2991464,0.86930734,1.6648606,2.2113001,1.0379558,-1.0243044,0.20020367,1.1203557,0.32937872,0.0023810153,1.3994039,1.6641822,-0.28105682,-0.8261749
